project,train_size,train_pos,test_size,test_pos,train_start,train_end,test_start,test_end,features,label,ignore_dates,use_smote,metric_set,rf_f1,rf_roc_auc,lr_f1,lr_roc_auc,rf_ub,rf_lb,lr_ub,lr_lb
commons-beanutils,1264,632,28,1,2004-10-17 14:01:04+00:00,2006-11-11 15:39:14+00:00,2006-11-11 15:44:37+00:00,2006-12-26 23:25:41+00:00,static,label_bug,True,True,static,0.0,0.8518518518518519,0.15384615384615385,0.8148148148148149,1761.0,inf,inf,1407.0
commons-beanutils,1264,632,28,1,2004-10-17 14:01:04+00:00,2006-11-11 15:39:14+00:00,2006-11-11 15:44:37+00:00,2006-12-26 23:25:41+00:00,pmd,label_bug,True,True,pmd,0.33333333333333337,0.8888888888888888,0.25,0.8518518518518519,inf,381.0,inf,651.0
commons-beanutils,1264,632,28,1,2004-10-17 14:01:04+00:00,2006-11-11 15:39:14+00:00,2006-11-11 15:44:37+00:00,2006-12-26 23:25:41+00:00,jit_static_pmd,label_bug,True,True,jit_static_pmd,0.0,0.888888888888889,0.2222222222222222,1.0,1761.0,inf,inf,1254.0
commons-beanutils,160,80,242,32,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,jit,label_adhoc,True,True,jit,0.05405405405405406,0.43891369047619044,0.19999999999999998,0.5244047619047618,321.9,inf,286.8,360.0
commons-beanutils,160,80,242,32,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,static,label_adhoc,True,True,static,0.09090909090909091,0.49449404761904764,0.14634146341463414,0.3992559523809524,310.2,inf,255.73333333333332,526.4
commons-beanutils,160,80,242,32,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,pmd,label_adhoc,True,True,pmd,0.22580645161290322,0.45446428571428577,0.22641509433962265,0.5008928571428571,398.0,149.33333333333334,303.6363636363636,347.55555555555554
commons-beanutils,160,80,242,32,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,jit_static_pmd,label_adhoc,True,True,jit_static_pmd,0.0851063829787234,0.48965773809523816,0.1793103448275862,0.4830357142857143,304.8,inf,263.54545454545456,396.55555555555554
commons-beanutils,194,97,242,3,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,jit,label_bug,True,True,jit,0.0,0.43026499302649923,0.019047619047619046,0.3263598326359832,2149.3333333333335,inf,2600.5,1267.0
commons-beanutils,194,97,242,3,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,static,label_bug,True,True,static,0.0,0.8500697350069735,0.06382978723404255,0.7559274755927475,2133.0,inf,inf,1114.6666666666667
commons-beanutils,194,97,242,3,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,pmd,label_bug,True,True,pmd,0.0,0.7412831241283124,0.0,0.49651324965132493,2138.0,inf,1389.3333333333333,inf
commons-beanutils,194,97,242,3,2007-01-20 11:49:15+00:00,2007-06-30 03:04:13+00:00,2007-07-01 06:19:35+00:00,2008-01-02 06:43:16+00:00,jit_static_pmd,label_bug,True,True,jit_static_pmd,0.0,0.8668061366806137,0.025,0.504881450488145,2142.6666666666665,inf,1865.5,2737.0
commons-beanutils,268,134,8,3,2008-02-04 08:55:29+00:00,2009-08-04 21:37:19+00:00,2009-08-04 23:35:52+00:00,2009-09-07 14:59:25+00:00,jit,label_adhoc,True,True,jit,0.4,0.7333333333333333,0.3333333333333333,0.6,40.0,260.0,36.0,268.0
commons-beanutils,268,134,8,3,2008-02-04 08:55:29+00:00,2009-08-04 21:37:19+00:00,2009-08-04 23:35:52+00:00,2009-09-07 14:59:25+00:00,static,label_adhoc,True,True,static,0.5714285714285715,0.7333333333333333,0.5,0.6666666666666666,19.0,160.5,11.0,164.5
commons-beanutils,268,134,8,3,2008-02-04 08:55:29+00:00,2009-08-04 21:37:19+00:00,2009-08-04 23:35:52+00:00,2009-09-07 14:59:25+00:00,pmd,label_adhoc,True,True,pmd,0.5,0.9666666666666667,0.7499999999999999,0.8,93.0,154.0,inf,104.66666666666667
commons-beanutils,268,134,8,3,2008-02-04 08:55:29+00:00,2009-08-04 21:37:19+00:00,2009-08-04 23:35:52+00:00,2009-09-07 14:59:25+00:00,jit_static_pmd,label_adhoc,True,True,jit_static_pmd,0.6666666666666666,0.7333333333333333,0.5714285714285715,0.7333333333333333,41.0,149.5,33.0,153.5
